"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
22, 8.738499879840000e-01, -1.694956337677533e-02, -1.165481885112028e-03, 1.391703509405425e-02, -1.224319092250871e-01, -3.287368720297656e-04, 0.000000000000000e+00, 0.000000000000000e+00, -1.619571427443336e-05
23, 8.631799817090000e-01, -1.826569132102762e-02, -2.669856429981842e-04, 8.640412121586607e-03, -1.215014676124312e-01, -7.387101056161960e-05, 0.000000000000000e+00, 0.000000000000000e+00, -9.359625215869566e-05
24, 8.521599769590000e-01, -1.960709133914372e-02, 6.051709577835901e-04, 3.532097576206747e-03, -1.204861437795490e-01, 1.761724684980021e-04, 0.000000000000000e+00, 0.000000000000000e+00, -1.757741204538350e-06
25, 8.407700061800000e-01, -2.097463226217677e-02, 1.466596924572214e-03, -1.494086552101178e-03, -1.194223805401961e-01, 4.196349074502273e-04, 0.000000000000000e+00, 0.000000000000000e+00, -8.134810986717247e-05
26, 8.290500044819999e-01, -2.236196298315981e-02, 2.307179313173753e-03, -6.386902181071199e-03, -1.182736571177708e-01, 6.604155661657451e-04, 0.000000000000000e+00, 0.000000000000000e+00, 2.393050934475576e-05
27, 8.170099854470000e-01, -2.376642068849115e-02, 3.143848148249326e-03, -1.123717045425493e-02, -1.170849163920317e-01, 8.950604242343488e-04, 0.000000000000000e+00, 0.000000000000000e+00, -6.777013786381171e-05
28, 8.046399950980000e-01, -2.518763605296113e-02, 3.963474705875924e-03, -1.597387199168703e-02, -1.158462710992196e-01, 1.127214042536475e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.158350797586307e-05
29, 7.919700145720000e-01, -2.662062628442961e-02, 4.771067257428245e-03, -2.062885816104486e-02, -1.145344263756995e-01, 1.356441928568678e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.050995453669201e-05
30, 7.790099978450000e-01, -2.806276676215449e-02, 5.566840643632197e-03, -2.520047822685714e-02, -1.131826679160114e-01, 1.581837259698838e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.186529739148451e-05
31, 7.657799720760000e-01, -2.951033727360171e-02, 6.347958991860370e-03, -2.968147277400277e-02, -1.117201883582491e-01, 1.807489973072220e-03, 0.000000000000000e+00, 0.000000000000000e+00, 5.844094251901027e-05
32, 7.522799968720000e-01, -3.096181144522562e-02, 7.133959368242513e-03, -3.417036074824605e-02, -1.102317273655139e-01, 2.027289379260224e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.343646505191320e-05
33, 7.385200262070000e-01, -3.241453277608040e-02, 7.910496984394146e-03, -3.859681769852443e-02, -1.086487210742173e-01, 2.250686512630750e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.896422674671324e-05
34, 7.245299816130000e-01, -3.386376679305321e-02, 8.691762282520587e-03, -4.303086150623145e-02, -1.070345457204569e-01, 2.467910268630030e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.563748166198688e-05
35, 7.103199958800001e-01, -3.530689307158652e-02, 9.463474965079887e-03, -4.740362200592012e-02, -1.053133121514532e-01, 2.689037165073624e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.531166483701862e-05
36, 6.958900094030001e-01, -3.674225211597043e-02, 1.024083873982027e-02, -5.179111903270797e-02, -1.035405163065811e-01, 2.906492528247624e-03, 0.000000000000000e+00, 0.000000000000000e+00, -4.963797261186031e-05
37, 6.812700033190000e-01, -3.816515293304169e-02, 1.100728364715453e-02, -5.611045288021371e-02, -1.016539983475567e-01, 3.126459142977550e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.265346599034037e-04
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.178710323207220e-02, -6.048649244774000e-02, -9.970304586251660e-02, 3.344854974800731e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.100613743592039e-04
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.255426168009255e-02, -6.478495855528379e-02, -9.763506668231096e-02, 3.565107174988565e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.730986785526435e-04
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.334022126500590e-02, -6.916983280294087e-02, -9.547965455810678e-02, 3.785194969148042e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.521011546819346e-04
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.411296651157415e-02, -7.347474773599373e-02, -9.319440766474649e-02, 4.007267687241662e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.908824006274783e-04
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.490754056205753e-02, -7.788143150938259e-02, -9.080433963616255e-02, 4.229389416489059e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.733091199643521e-04
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.568967069257185e-02, -8.221264632288422e-02, -8.826498087926928e-02, 4.453882389268697e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.981242727613719e-04
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.649622671050268e-02, -8.665823260269727e-02, -8.559801817755215e-02, 4.678937473343203e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.904933545597956e-04
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.728947059348182e-02, -9.102327400140406e-02, -8.276642818286704e-02, 4.906054305706277e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.882961704913044e-04
46, 5.433599948880000e-01, -4.989683951066199e-02, 1.810406414804856e-02, -9.548652032508348e-02, -7.977254249710224e-02, 5.134689069401220e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.875492886182586e-04
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.890389565050665e-02, -9.986036768468727e-02, -7.660688929744057e-02, 5.364470306810209e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.442610494587337e-04
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.971989483550740e-02, -1.043037473765497e-01, -7.324682562938979e-02, 5.596552938825963e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.052712455696767e-04
49, 4.960500001910000e-01, -5.311153541819326e-02, 2.052518605654187e-02, -1.086768936137482e-01, -6.969119606721577e-02, 5.828153263327054e-03, 0.000000000000000e+00, 0.000000000000000e+00, 9.754940043162514e-05
50, 4.802699983120000e-01, -5.407492053959814e-02, 2.134929123780188e-02, -1.131323520049031e-01, -6.589389722907057e-02, 6.063018360057425e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.906358321815110e-04
51, 4.645099937920000e-01, -5.497835513414191e-02, 2.217486442821547e-02, -1.175768178997929e-01, -6.189689312398457e-02, 6.296028817304680e-03, 0.000000000000000e+00, 0.000000000000000e+00, -4.192619789098279e-07
52, 4.487800002100000e-01, -5.581859897363720e-02, 2.301166421821030e-02, -1.220620059514449e-01, -5.762529821011723e-02, 6.532252473482340e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.337674093642863e-04
53, 4.331099987030000e-01, -5.659141825851464e-02, 2.385467083816268e-02, -1.265559283615820e-01, -5.314378669809753e-02, 6.766542637783621e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.543254766666188e-04
54, 4.174999892710000e-01, -5.729416860686566e-02, 2.468633580275141e-02, -1.309718633446413e-01, -4.835502265815720e-02, 7.003159355100787e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.115585557344751e-05
55, 4.019699990750000e-01, -5.792324246601335e-02, 2.552783683665930e-02, -1.354100715894440e-01, -4.330871834988886e-02, 7.236526822343097e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.370058048852970e-04
56, 3.865399956700000e-01, -5.847520956655861e-02, 2.635217615038083e-02, -1.397355951792465e-01, -3.793123616181156e-02, 7.471892330344889e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.500818449002614e-05
57, 3.712300062180000e-01, -5.894684318665333e-02, 2.718828321627930e-02, -1.440868507257371e-01, -3.225827455879033e-02, 7.701932103600982e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.754384308495969e-04
58, 3.560400009160000e-01, -5.933561549045978e-02, 2.800581287599090e-02, -1.483118547950673e-01, -2.623047931572018e-02, 7.934209416526769e-03, 0.000000000000000e+00, 0.000000000000000e+00, -5.452929646949534e-06
59, 3.409900069240000e-01, -5.963847719943702e-02, 2.882693970798741e-02, -1.525138261716902e-01, -1.988394117258406e-02, 8.158254583983691e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.528808376935499e-04
60, 3.261100053790000e-01, -5.985254444802346e-02, 2.962525942351822e-02, -1.565602414987612e-01, -1.313809816841954e-02, 8.385920049669777e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.034394438164737e-04
61, 3.113999962810000e-01, -5.997565198183213e-02, 3.041476742497620e-02, -1.605123006199873e-01, -6.051703366649079e-03, 8.600797141771914e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.804583744931422e-04
62, 2.968699932100000e-01, -6.000550062925582e-02, 3.118109925464256e-02, -1.642960136484204e-01, 1.486980481545089e-03, 8.819922390144804e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.803639757888008e-04
63, 2.825500071050000e-01, -5.994005483718394e-02, 3.193211063293635e-02, -1.679418237518874e-01, 9.388535341264055e-03, 9.023833073011984e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.659524465107380e-04
64, 2.684499919410000e-01, -5.977765596976551e-02, 3.265410943167057e-02, -1.713766342994250e-01, 1.778613021065342e-02, 9.230758253860754e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.221426112840656e-04
65, 2.545700073240000e-01, -5.951657836311273e-02, 3.335394447412032e-02, -1.746256759486360e-01, 2.658289045086635e-02, 9.419736929822259e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.666106080655556e-04
66, 2.409400045870000e-01, -5.915585896897953e-02, 3.401999465608789e-02, -1.776226982846851e-01, 3.591907175050302e-02, 9.610958627182661e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.822189463030208e-04
67, 2.275699973110000e-01, -5.869456802648413e-02, 3.465352374474254e-02, -1.803653578705116e-01, 4.570300019963656e-02, 9.782195770282132e-03, 0.000000000000000e+00, 0.000000000000000e+00, -1.590870460352360e-04
68, 2.144699990750000e-01, -5.813197420944613e-02, 3.524942844486285e-02, -1.828149666048065e-01, 5.606048795120439e-02, 9.952305343140280e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.511972457574301e-04
69, 2.016600072380000e-01, -5.746811193675738e-02, 3.580108228803744e-02, -1.849286751093691e-01, 6.694497203043438e-02, 1.010180796191319e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.472894902186552e-04
70, 1.891400069000000e-01, -5.670228146432130e-02, 3.631596286245023e-02, -1.867246507776197e-01, 7.844193708260153e-02, 1.024585493183327e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.850003163681945e-04
71, 1.769299954180000e-01, -5.583513598033686e-02, 3.676661824959235e-02, -1.880558882044715e-01, 9.054344874910679e-02, 1.036857219259564e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.247213978169340e-04
72, 1.650400012730000e-01, -5.486709202536137e-02, 3.717462471263662e-02, -1.890012598590745e-01, 1.033391472568040e-01, 1.048162764215025e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.238468875438493e-04
73, 1.534900069240000e-01, -5.379977779145956e-02, 3.749900286461747e-02, -1.893445850475104e-01, 1.168061743229680e-01, 1.057198501730539e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.550701117927658e-04
74, 1.422899961470000e-01, -5.263443049277360e-02, 3.776514358977594e-02, -1.891711047135242e-01, 1.310785297393720e-01, 1.064685832795772e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.282806459733604e-04
75, 1.314399987460000e-01, -5.137133628795417e-02, 3.794484284931139e-02, -1.883201899328235e-01, 1.461461887661961e-01, 1.069469209241454e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.463610308026697e-04
76, 1.209499984980000e-01, -5.001187382363489e-02, 3.804496827746605e-02, -1.867740790715356e-01, 1.621560872354399e-01, 1.072297226773476e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.790359298199102e-04
77, 1.108499988910000e-01, -4.856066993422563e-02, 3.803836401444561e-02, -1.843609399779621e-01, 1.791029378138946e-01, 1.072165489369886e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.059439600615874e-04
78, 1.011300012470000e-01, -4.701715290498424e-02, 3.790701838297330e-02, -1.809254100171938e-01, 1.971188499492908e-01, 1.068862325829135e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.291177975499849e-04
79, 9.181000292300000e-02, -4.538527151431038e-02, 3.764346290344198e-02, -1.763592569313765e-01, 2.162935812993391e-01, 1.061992064351625e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.712753063349505e-04
80, 8.290000259900000e-02, -4.366791468532204e-02, 3.720729660405459e-02, -1.703717915486377e-01, 2.367590841013187e-01, 1.051087481362284e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.176826507827482e-04
81, 7.440000027400000e-02, -4.186607976498817e-02, 3.659889466503860e-02, -1.628488018077754e-01, 2.586590353996550e-01, 1.035031376018876e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.703504805322663e-04
82, 6.633000075800000e-02, -3.998513962421356e-02, 3.577901498520886e-02, -1.534566991000199e-01, 2.821516483358048e-01, 1.013349505350960e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.022842533177875e-04
83, 5.869000032500000e-02, -3.802635805630503e-02, 3.469710197402968e-02, -1.417687076438350e-01, 3.073743641670967e-01, 9.847270277759947e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.093205640773628e-04
84, 5.149000138000000e-02, -3.599337852580232e-02, 3.327487176585796e-02, -1.271676505690480e-01, 3.344533911526685e-01, 9.476534072246670e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.315365221350675e-05
85, 4.473999887700000e-02, -3.389028465845557e-02, 3.144851256418325e-02, -1.090227443733879e-01, 3.635711598685177e-01, 8.999708213687771e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.854313468652074e-04
86, 3.844000026600000e-02, -3.171811260404538e-02, 2.909469716033930e-02, -8.634525551961157e-02, 3.947869082223002e-01, 8.388365993136800e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.411559019978771e-04
87, 3.260000050100000e-02, -2.948109446637338e-02, 2.606438051739954e-02, -5.789136533677523e-02, 4.280734255360388e-01, 7.615419052843529e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.867405801482310e-03
88, 2.723000012300000e-02, -2.718419978786347e-02, 2.216392230577528e-02, -2.206723398349111e-02, 4.631432952929403e-01, 6.626398289920194e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.016441850128314e-03
89, 2.232000045500000e-02, -2.482329437156798e-02, 1.715764224048612e-02, 2.310726223637782e-02, 4.993601848811717e-01, 5.355257520802866e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.486141751619020e-03
90, 1.789999939500000e-02, -2.241364555514381e-02, 1.068140383800969e-02, 8.053447267204655e-02, 5.354483789642104e-01, 3.763329323304913e-03, 0.000000000000000e+00, 0.000000000000000e+00, 7.614974178512865e-03
91, 1.394999958600000e-02, -1.994492353858276e-02, 2.422421570666794e-03, 1.527892277726937e-01, 5.686552121668067e-01, 1.691139622537207e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.858875720557297e-03
92, 1.049000024800000e-02, -1.742916196961543e-02, -8.146067650504499e-03, 2.441452165867983e-01, 5.948641598373358e-01, -8.698226344089447e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.433830693236710e-02
93, 7.519999985000000e-03, -1.486756313872443e-02, -2.115725725549313e-02, 3.556098489202242e-01, 6.070738195185383e-01, -4.080071136156295e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.323435981352110e-02
94, 5.040000193000000e-03, -1.226032473458219e-02, -3.703698694016573e-02, 4.894782297044833e-01, 5.942592220670604e-01, -7.832698218042840e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.231133461324695e-02
95, 3.049999941000000e-03, -9.605565346412577e-03, -5.456990528230261e-02, 6.381005842735470e-01, 5.440548060283402e-01, -1.201006966055039e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.305786839335860e-02
96, 1.560000004000000e-03, -6.917517506923035e-03, -7.131587732107356e-02, 7.863262159788921e-01, 4.461820203809900e-01, -1.674999444062251e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.443629063891532e-02
97, 5.600000150000000e-04, -4.173159738460802e-03, -8.496079614574026e-02, 9.124255131660196e-01, 3.020435969704277e-01, -2.002133136303912e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.263092893841990e-02
98, 5.999999800000000e-05, -1.375329724321098e-03, -9.498990968417921e-02, 9.771390535809882e-01, 1.289897019963537e-01, -2.251018374528830e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.400611208106751e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -9.866029319376125e-02, 9.917050503111398e-01, 5.416903837840648e-03, -2.352833582615134e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.009631290304738e-02
100, 5.999999800000000e-05, 1.375329724321098e-03, -9.525462257955794e-02, 9.783211386480273e-01, -1.189319275213798e-01, -2.259442586561613e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.136991996605889e-02
101, 5.600000150000000e-04, 4.173159738460802e-03, -8.550205129529302e-02, 9.146197050850168e-01, -2.936083619896479e-01, -2.020566179727969e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.213072844200096e-02
102, 1.560000004000000e-03, 6.917517506923035e-03, -7.200972307916043e-02, 7.890959104842302e-01, -4.399071669903111e-01, -1.694823054468291e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.416625942754385e-02
103, 3.049999941000000e-03, 9.605565346412577e-03, -5.522104972728849e-02, 6.405225201418039e-01, -5.400694823462280e-01, -1.216746730407356e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.285823194008698e-02
104, 5.040000193000000e-03, 1.226032473458219e-02, -3.748611453757148e-02, 4.910165091564468e-01, -5.922229206338392e-01, -7.950701467717728e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.129412850448753e-02
105, 7.519999985000000e-03, 1.486756313872443e-02, -2.143230627554782e-02, 3.565886202668523e-01, -6.061027143930763e-01, -4.146816113635707e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.325905685147655e-02
106, 1.049000024800000e-02, 1.742916196961543e-02, -8.255876422376365e-03, 2.444861946509496e-01, -5.945043560774252e-01, -9.053159002159471e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.390002101767115e-02
107, 1.394999958600000e-02, 1.994492353858276e-02, 2.400555804232439e-03, 1.528685362365256e-01, -5.685963410569163e-01, 1.685219312593972e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.884114402561327e-03
108, 1.789999939500000e-02, 2.241364555514381e-02, 1.072738556296730e-02, 8.038316107659811e-02, -5.355115550333529e-01, 3.771157918023238e-03, 0.000000000000000e+00, 0.000000000000000e+00, 7.429029890010785e-03
109, 2.232000045500000e-02, 2.482329437156798e-02, 1.723247522128978e-02, 2.291385572768666e-02, -4.994620876238298e-01, 5.372551721477617e-03, 0.000000000000000e+00, 0.000000000000000e+00, 4.461292910693321e-03
110, 2.723000012300000e-02, 2.718419978786347e-02, 2.225420733102603e-02, -2.226483749958671e-02, -4.632326121803071e-01, 6.646890005670701e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.940965978498763e-03
111, 3.260000050100000e-02, 2.948109446637338e-02, 2.615620132599013e-02, -5.803760752302421e-02, -4.281370486120701e-01, 7.636453925431646e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.847201103455539e-03
112, 3.844000026600000e-02, 3.171811260404538e-02, 2.918206705448995e-02, -8.642444130695526e-02, -3.948184183375189e-01, 8.408088253667709e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.334331948094153e-04
113, 4.473999887700000e-02, 3.389028465845557e-02, 3.152856005221906e-02, -1.090305724608590e-01, -3.635743075919526e-01, 9.017231981265391e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.964385164176672e-04
114, 5.149000138000000e-02, 3.599337852580232e-02, 3.334648672890078e-02, -1.271064488904416e-01, -3.344359669966028e-01, 9.491682485055282e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.208834047826547e-05
115, 5.869000032500000e-02, 3.802635805630503e-02, 3.476006112189122e-02, -1.416448126597094e-01, -3.073393092749153e-01, 9.859820854890150e-03, 0.000000000000000e+00, 0.000000000000000e+00, -2.625042193893524e-04
116, 6.633000075800000e-02, 3.998513962421356e-02, 3.583474267855703e-02, -1.532801208383128e-01, -2.821110932025233e-01, 1.014404748710144e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.587196399895120e-04
117, 7.440000027400000e-02, 4.186607976498817e-02, 3.664443861491067e-02, -1.626115249658351e-01, -2.586025292948714e-01, 1.035781514282194e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.449878129083341e-04
118, 8.290000259900000e-02, 4.366791468532204e-02, 3.724673466063273e-02, -1.700903896342601e-01, -2.367121089923727e-01, 1.051736816170893e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.278415894242101e-04
119, 9.181000292300000e-02, 4.538527151431038e-02, 3.766837310627016e-02, -1.760012175258352e-01, -2.162258037655013e-01, 1.062290076048362e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.085206083433450e-04
120, 1.011300012470000e-01, 4.701715290498424e-02, 3.792775026217585e-02, -1.805386218022799e-01, -1.970570471181635e-01, 1.069111710031803e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.233255863497796e-04
121, 1.108499988910000e-01, 4.856066993422563e-02, 3.804991768153303e-02, -1.839245053301901e-01, -1.790447050944622e-01, 1.072194989621399e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.524796156704206e-04
122, 1.209499984980000e-01, 5.001187382363489e-02, 3.805138180728322e-02, -1.863111170438987e-01, -1.620950000969154e-01, 1.072209611681049e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.772189295722053e-04
123, 1.314399987460000e-01, 5.137133628795417e-02, 3.794920609753229e-02, -1.878419314587307e-01, -1.461084499682000e-01, 1.069342935833073e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.431220066368928e-04
124, 1.422899961470000e-01, 5.263443049277360e-02, 3.775422245067880e-02, -1.886213445756312e-01, -1.310048995199080e-01, 1.064185444195430e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.396741605405140e-04
