"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
66, 2.409400045870000e-01, -5.915585896897953e-02, 9.979260055683437e-01, 1.399700609321873e-01, -4.264482862192347e-03, 2.502612536100281e+00, 9.971149026558672e-01, 9.991872113684279e-01, 1.186453801909319e-01, -4.121567634475403e-01
67, 2.275699973110000e-01, -5.869456802648413e-02, 9.978794350901551e-01, 1.403487212206399e-01, -5.430776435618227e-03, 2.502512822674031e+00, 9.970512933280871e-01, 9.991700983776732e-01, 1.190067363507291e-01, -4.212438102732770e-01
68, 2.144699990750000e-01, -5.813197420944613e-02, 9.978428812548118e-01, 1.407023675052570e-01, -6.663792069743010e-03, 2.502437723366617e+00, 9.969981982510498e-01, 9.991534909757542e-01, 1.193563822753567e-01, -4.288288212785931e-01
69, 2.016600072380000e-01, -5.746811193675738e-02, 9.977997500026118e-01, 1.410144632195732e-01, -7.961756400864764e-03, 2.502345108271864e+00, 9.969395519477207e-01, 9.991379051208534e-01, 1.196836022652300e-01, -4.372068646113346e-01
70, 1.891400069000000e-01, -5.670228146432130e-02, 9.977664006733837e-01, 1.412944388662349e-01, -9.333933559492396e-03, 2.502276378231448e+00, 9.968913257991801e-01, 9.991229661836549e-01, 1.199964124215560e-01, -4.440963144028501e-01
71, 1.769299954180000e-01, -5.583513598033686e-02, 9.977278082226324e-01, 1.415212407174025e-01, -1.077985813767815e-02, 2.502193163469717e+00, 9.968391967383726e-01, 9.991093648218119e-01, 1.202805153000031e-01, -4.515433230896254e-01
72, 1.650400012730000e-01, -5.486709202536137e-02, 9.976988169202619e-01, 1.417089149216723e-01, -1.230960933787074e-02, 2.502133292604674e+00, 9.967973950126572e-01, 9.990964989711154e-01, 1.205486457718210e-01, -4.575149981918311e-01
73, 1.534900069240000e-01, -5.379977779145956e-02, 9.976656496311610e-01, 1.418291449769650e-01, -1.392319308502492e-02, 2.502061247278278e+00, 9.967531225583038e-01, 9.990853377850643e-01, 1.207807735730904e-01, -4.638396345280232e-01
74, 1.422899961470000e-01, -5.263443049277360e-02, 9.976423776164204e-01, 1.419029336120442e-01, -1.563437353047293e-02, 2.502013259164532e+00, 9.967194956326596e-01, 9.990749370671628e-01, 1.209966891407406e-01, -4.686434810486285e-01
75, 1.314399987460000e-01, -5.137133628795417e-02, 9.976160077025441e-01, 1.418958977593133e-01, -1.744380111835158e-02, 2.501955564483072e+00, 9.966847109497275e-01, 9.990664777372998e-01, 1.211720216965155e-01, -4.736127214674933e-01
76, 1.209499984980000e-01, -5.001187382363489e-02, 9.975998642747972e-01, 1.418218169156701e-01, -1.936779626913989e-02, 2.501922304951413e+00, 9.966613554061694e-01, 9.990592331632785e-01, 1.213219774268424e-01, -4.769492276900856e-01
77, 1.108499988910000e-01, -4.856066993422563e-02, 9.975819455143025e-01, 1.416488605836392e-01, -2.141042140711964e-02, 2.501882378184276e+00, 9.966384409937766e-01, 9.990542085041051e-01, 1.214258753921910e-01, -4.802227151747672e-01
78, 1.011300012470000e-01, -4.701715290498424e-02, 9.975730929877437e-01, 1.413757047304734e-01, -2.358784080099753e-02, 2.501863188710914e+00, 9.966265845801904e-01, 9.990511889161743e-01, 1.214882708719801e-01, -4.819164885442320e-01
79, 9.181000292300000e-02, -4.538527151431038e-02, 9.975672685496972e-01, 1.409817222315134e-01, -2.591211865988362e-02, 2.501849160927394e+00, 9.966201860070208e-01, 9.990506078411604e-01, 1.215002741256164e-01, -4.828305704255935e-01
80, 8.290000259900000e-02, -4.366791468532204e-02, 9.975687923319154e-01, 1.404409010877139e-01, -2.840034092733788e-02, 2.501850530708511e+00, 9.966241600931335e-01, 9.990530655669636e-01, 1.214494955313324e-01, -4.822628438380742e-01
81, 7.440000027400000e-02, -4.186607976498817e-02, 9.975782023022189e-01, 1.397326111258969e-01, -3.107028133638853e-02, 2.501868395311731e+00, 9.966392962309788e-01, 9.990588145680478e-01, 1.213306348528658e-01, -4.801005384316003e-01
82, 6.633000075800000e-02, -3.998513962421356e-02, 9.975952774323850e-01, 1.388088692384089e-01, -3.394159891037062e-02, 2.501901003854456e+00, 9.966665701498787e-01, 9.990690540507605e-01, 1.211186480489906e-01, -4.762042643030439e-01
83, 5.869000032500000e-02, -3.802635805630503e-02, 9.976260970435301e-01, 1.376268715754913e-01, -3.703753021028183e-02, 2.501962794571087e+00, 9.967128638078284e-01, 9.990845936785255e-01, 1.207962307400177e-01, -4.695908845959402e-01
84, 5.149000138000000e-02, -3.599337852580232e-02, 9.976684037692710e-01, 1.361311340475660e-01, -4.038230131227988e-02, 2.502047096681967e+00, 9.967769313937397e-01, 9.991064442131643e-01, 1.203414301551535e-01, -4.604383723229024e-01
85, 4.473999887700000e-02, -3.389028465845557e-02, 9.977301162212853e-01, 1.342513283379265e-01, -4.400474884558886e-02, 2.502172502157395e+00, 9.968679515296863e-01, 9.991358738424534e-01, 1.197261784572908e-01, -4.474354957590966e-01
